,id,text,annotations
1080,143099971560939520,Elles sont moches les robes ! #MissFrance,"{'topics': [{'name': 'robes', 'opinion': 'negative'}], 'negative_keywords': ['moches'], 'positive_keywords': []}"
1081,143099977416192000,Hmmmm les robes sont ignobles. Le créateur devrait penser à changer de métier. #missfrance,"{'topics': [{'name': 'robes', 'opinion': 'negative'}], 'negative_keywords': ['ignoble'], 'positive_keywords': []}"
1082,143099981224620033,Finalement vive #MissAlsace ! #MissFrance,"{'topics': [{'name': 'MissAlsace', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['vive']}"
1083,143099982076051456,Miss Alsace est vraiment magnifique #MissFrance,"{'topics': [{'name': 'Miss Alsace', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['magnifique']}"
1084,143099982860398593,"Miss France, c'est le seul job en CDD où t'es obligé de bouffer du pâté et toucher le cul d'une vache tout en souriant. #foire #missfrance","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1085,143099987860000768,"Entre #MissFrance, #Nolwenn Leroy et #DocMartin est pas gâté pour représenter la #Bretagne! :(","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1086,143099996038889474,"On croirait des gâteaux géants leurs robes, vraiment moche #missfrance","{'topics': [{'name': 'robes', 'opinion': 'negative'}], 'negative_keywords': ['moche'], 'positive_keywords': []}"
1087,143100004859514880,"Si miss Alsace gagne, je suis dans la merde. Mais, je m'en fou. Je veux comme même qu'elle gagne ! #missfrance","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1088,143100004884692992,"@Inzecity tiens, on peut faire des robes en swiffer rose aussi !! #missfrance","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1089,143100020810461184,Je soupçonne le comité d'utiliser tous les ans les mêmes robes meringues pour le tableau final ! #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1090,143100021913554944,"Perso' je les trouve moche les robes , fin je dis sa je dis rien.  #TF1","{'topics': [{'name': 'robes', 'opinion': 'negative'}], 'negative_keywords': ['moche'], 'positive_keywords': []}"
1091,143100025185112065,Ridicule pour ridicule... Vive miss Alsace ! #MissFrance,"{'topics': [{'name': 'miss Alsace', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['vive']}"
1092,143100035637313537,"De vraies petites princesses. Biensur, c'est les robes qui les mettent en valeurs. #MissFrance","{'topics': [{'name': 'robes', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['valeurs']}"
1093,143100042947993601,@KoliaDelesalle c est pas miss Alsace t sur? #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1094,143100044114010112,Bon je suis sur #missfrance c'est Miss Pays de Loire ..,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1095,143100047972777984,Ils ont pris les draps du lit de leurs mamans pour faire des robes aussi moches ? #MissFrance,"{'topics': [{'name': 'robes', 'opinion': 'negative'}], 'negative_keywords': ['moches'], 'positive_keywords': []}"
1096,143100061046407168,"Lorie milite pour Pays de Loire, clairement #missfrance","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1097,143100063789490176,C'est Miss pays de Loire qui doit gagner !!! #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1098,143100069149814785,Si miss Alsace passe alors les roux seront déclarés Grande Cause Nationale ! Votez ! #missfrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1099,143100085549547520,"Je la vois bien Miss France, Miss Pays de Loire. Je l'imagine, pleurant, le diadème sur la tête en fait ... #missfrance","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1100,143100090213601282,les robes sont belles #Missfrance,"{'topics': [{'name': 'robes', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['belles']}"
1101,143100098249895937,Mon dieuuu la robe guimove pitié #MissFrance cette année c'est pour créer une révolution ou quoi?,"{'topics': [{'name': 'robe', 'opinion': 'negative'}, {'name': 'robe', 'opinion': 'negative'}], 'negative_keywords': ['pitié', 'guimove'], 'positive_keywords': []}"
1102,143100111260631040,Miss Centre o Miss Île de France. Estais avisados gabachos de mierda. #missfrance,"{'topics': [{'name': 'Miss Île de France', 'opinion': 'negative'}, {'name': 'Miss Centre', 'opinion': 'negative'}], 'negative_keywords': ['mierda', 'mierda'], 'positive_keywords': []}"
1103,143100114481844224,MazalTov !! “@Jodyylesage: La je vomi leurs robes #missfrance #TF1”,"{'topics': [{'name': 'robes', 'opinion': 'negative'}], 'negative_keywords': ['vomi'], 'positive_keywords': []}"
1104,143100116553826307,Elles sont moche leurs robes. #MissFrance,"{'topics': [{'name': 'robes', 'opinion': 'negative'}], 'negative_keywords': ['moche'], 'positive_keywords': []}"
1105,143100117296226304,rooting for Alsace and Reunion tbh #missfrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1106,143100132248928256,C'est quoi ces robes moches... #MissFrance,"{'topics': [{'name': 'robes', 'opinion': 'negative'}, {'name': 'robes', 'opinion': 'negative'}], 'negative_keywords': ['moches', 'ces'], 'positive_keywords': []}"
1107,143100138137722880,On dirait des rideaux les robes. #MissFrance,"{'topics': [{'name': 'robes', 'opinion': 'negative'}], 'negative_keywords': ['rideaux'], 'positive_keywords': []}"
1108,143100146102706177,Just for fun soirée tweet live... Y'a pas qu'à Lorient qu'on pêche le hareng ...#missfrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1109,143100162733113346,Miss Provence et Miss Cote d'Azur me font taper de très grosses Barres ! #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1110,143100172891734016,Pas moins de 122 rouleaux de PQ ont été nécessaire pour réaliser chacune des robes #sachezle #missFrance,"{'topics': [{'name': 'robes', 'opinion': 'negative'}], 'negative_keywords': ['pq'], 'positive_keywords': []}"
1111,143100183058714624,"Si ce n'est pas Miss Alsace, je veux bien Miss Pays de Loire en second choix... #MissFrance","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1112,143100204223176704,Wsh c d robes ou d piéces monter --' #TF1.,"{'topics': [{'name': 'robes', 'opinion': 'negative'}], 'negative_keywords': ['monter'], 'positive_keywords': []}"
1113,143100208417480704,Réunion ou Alsace #missfrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1114,143100213576478720,Regardez! Moi aussi j'ai une robe de princesse! #MissFrance http://t.co/8z1ORUKp,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1115,143100218550915073,Miss Réunion est quand même vachement mise en avant je trouve. #MissFrance,"{'topics': [{'name': 'Miss Réunion', 'opinion': 'negative'}], 'negative_keywords': ['avant'], 'positive_keywords': []}"
1116,143100222648745984,"@Karim_Boukercha Non il parait que maintenant que Geneviève est partie, Miss France est free lance ! #missfrance","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1117,143100225756733441,Qui a fait les robes déjà ? #MissFrance #MortAuBeau,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1118,143100228709523456,Miss Reunion est la plus jolie... #MissFrance,"{'topics': [{'name': 'Miss Reunion', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['jolie']}"
1119,143100238532575232,Moi je suis pour Pays De La Loire ou Alsace. Reunion aussi ca passe. Mais de toutes facon elles sont pas terribles... #MissFrance,"{'topics': [{'name': 'Alsace', 'opinion': 'positive'}, {'name': 'Pays De La Loire', 'opinion': 'positive'}, {'name': 'Reunion', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['pour', 'pour', 'passe']}"
1120,143100244475908096,Elles sont horrible les robes #missfrance,"{'topics': [{'name': 'robes', 'opinion': 'negative'}], 'negative_keywords': ['horrible'], 'positive_keywords': []}"
1121,143100247646814208,Miss Reunion est vachement mise en avant ahhaha #tf1,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1122,143100273328533504,Les robes sont hideuses et Sylvie Tellier aurait pu repasser la sienne #chiffon #missfrance,"{'topics': [{'name': 'robes', 'opinion': 'negative'}], 'negative_keywords': ['hideuses'], 'positive_keywords': []}"
1123,143100276310671360,"A part la télé en couleur, l'élection de #missfrance ça n'a pas vraiment changé depuis 1938.","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1124,143100294379732995,#MissFrance Je pense que cela sera miss Pays de Loire #Genevieveweloveyou,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1125,143100298972508160,Moi je dit robe de merde ! #MissFrance,"{'topics': [{'name': 'robe', 'opinion': 'negative'}], 'negative_keywords': ['merde'], 'positive_keywords': []}"
1126,143100299471622144,Miss Alsace est la seule a ne pas être rester avec un tete figé de constipé #MissFrance,"{'topics': [{'name': 'Miss Alsace', 'opinion': 'positive'}], 'negative_keywords': ['pas constipé'], 'positive_keywords': ['constipé']}"
1127,143100301765906432,On a vu Linda dire Alsace ! #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1128,143100302323761152,"Moi je pense que celle qui n'a pas peur de se doigter durant un Shooting, c'est Miss Provence...ce sera elle la #MissFrance #TF1","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1129,143100304949387264,Chouettes les robes meringue des #missfrance,"{'topics': [{'name': 'robes', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['chouettes']}"
1130,143100306459328512,"Putain j'envie d'avoir une robe qu'elle porte ,elles doient se prendre pour des princesses avec la musique et tous *_* #MissFrance","{'topics': [{'name': 'robe', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['envie']}"
1131,143100315221241856,Mais quelles robes immondes! #MissFrance,"{'topics': [{'name': 'robes', 'opinion': 'negative'}], 'negative_keywords': ['immondes'], 'positive_keywords': []}"
1132,143100336738021378,Je sens la tendance des robes meringue revenir en force cette saison! #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1133,143100347370569728,J'aime trop leurs robes ! #missfrance,"{'topics': [{'name': 'robes', 'opinion': 'negative'}], 'negative_keywords': [], 'positive_keywords': ['aime']}"
1134,143100353787871232,@NICKIMINAJ. Look Miss France Please !!!!!!!!! Redif #tf1,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1135,143100370900627456,ces robes sont affreuses! #MissFrance,"{'topics': [{'name': 'robes', 'opinion': 'negative'}], 'negative_keywords': ['affreuses'], 'positive_keywords': []}"
1136,143100399308644352,Ouh les robes de Barbie Princesse des étoiles ! #missfrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1137,143100400055222272,pour miss alsace #missfrance hum des barbapapa :),"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1138,143100411262418944,Que celle qui n'a jamais rêvé d'une magnifique robe de princesse comme celle là se présente immédiatement !! #MissFrance,"{'topics': [{'name': 'robe', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['magnifique']}"
1139,143100412369711104,Miss Réunion est trop mise en valeur #missfrance,"{'topics': [{'name': 'Miss Réunion', 'opinion': 'negative'}], 'negative_keywords': ['valeur'], 'positive_keywords': []}"
1140,143100435882967041,"Les robes de la final sont très très très Belle, ça fait princesse ! j'adore ! #MissFrance","{'topics': [{'name': 'robes de la final', 'opinion': 'positive'}, {'name': 'robes de la final', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['belle', 'adore']}"
1141,143100445794119680,"Elire Miss Alsace, Miss France, ce ne serait pas un acte de soumission à l'Allemagne, j'espère.....???? # Miss Alsace #MissFrance","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1142,143100448562348032,Toi aussi fais le concours de miss pour aller a cancun et porter cette robe en plumes... #missfrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1143,143100463355662337,#missfrance les robes pour le final sont vraiment HORRIBLE !!!,"{'topics': [{'name': 'robes pour le final', 'opinion': 'negative'}], 'negative_keywords': ['horrible'], 'positive_keywords': []}"
1144,143100463603134465,"Miss Provence elle fait un peu petite maison dans la prairie, non? #missfrance","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1145,143100489700081664,Pourquoi ces robes de sissi me rappel les pubs du papier cul le treffle ? #missfrance,"{'topics': [{'name': 'robes de sissi', 'opinion': 'negative'}], 'negative_keywords': ['cul'], 'positive_keywords': []}"
1146,143100519752278016,#Téléthon dans kelke minute le resultat de #MissFrance . on va voir si la miss aura le courage d appeler au don au #3637. miss alsace,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1147,143100531546652672,Le zapping qui tue... Qui a choisit les robes de soirée des miss ? On dirait des meringues... #missfrance #tf1,"{'topics': [{'name': 'robes', 'opinion': 'negative'}], 'negative_keywords': ['meringues'], 'positive_keywords': []}"
1148,143100542204387328,Mash up Pays 2 Loire vs Alsace!?! Le suspens est insoutenable... #livetweet #missfrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1149,143100551444434944,Est-ce qu'ils ont pensé à DSK pour présider le jury #MissFrance ? #jeposelaquestion,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1150,143100557299695617,Coincée du cul? Pays de Loire #MissFrance,"{'topics': [{'name': 'Pays de Loire', 'opinion': 'negative'}], 'negative_keywords': ['cul'], 'positive_keywords': []}"
1151,143100559136792576,XD on voit la fiche de Jean-Pierre. #missfrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1152,143100566233554944,Miss Pays de Loire ! Miss Pays de Loire ! Miss Pays de Loire ! Miss Pays de Loire ! Miss Pays de Loire ! Miss Pays de Loire ! #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1153,143100567206637569,Les robes ça me rappel les fleurs en papiers kraft que je fesait pour ma maman en maternelle #missfrance,"{'topics': [{'name': 'robes', 'opinion': 'negative'}], 'negative_keywords': ['kraft'], 'positive_keywords': []}"
1154,143100579047149568,Depuis le début pense que Alsace et Provence seront dans le trio #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1155,143100593374904320,w0of! Les robes Sisi impératrice .... oui mais enceinte !  #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1156,143100597812477952,Miss Loire : mocheeeeeee #MissFrance,"{'topics': [{'name': 'Miss Loire', 'opinion': 'negative'}], 'negative_keywords': ['mocheeeeeee'], 'positive_keywords': []}"
1157,143100600559734785,Finalement suis pour Lorie ! Le 9-5 et Franconville en force ! #MissFrance #wesh #bonasse,"{'topics': [{'name': 'Lorie', 'opinion': 'positive'}, {'name': 'Franconville', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['pour', 'force']}"
1158,143100601599926273,Go Go Go Pays de Loire !! #MissFrance,"{'topics': [{'name': 'Pays de Loire', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['go']}"
1159,143100623783591937,"Par pitié, arrêtez de vouloir sourire en parlant. C'est moche. #MissFrance","{'topics': [{'name': 'sourire', 'opinion': 'negative'}], 'negative_keywords': ['moche'], 'positive_keywords': []}"
1160,143100634407772160,Jean Pierre Foucault qui n'arrête pas de montrer par mégarde ses dialogues pré-rédigés sur ses fiches #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1161,143100635460546560,La gagnante sera forcement en robe blanche #morale #missfrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1162,143100655865831424,@NaisMusique #MissFrance c'est fini ? Qui a gagné #MissMartinique lol ??,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1163,143100656755019778,@x__Catchme Réunion! #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1164,143100659225468928,Miss Alsace : Moche #MissFrance,"{'topics': [{'name': 'Miss Alsace', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['moche']}"
1165,143100664883589121,Miss Alsace. #poubelle #MissFrance,"{'topics': [{'name': 'Miss Alsace', 'opinion': 'negative'}], 'negative_keywords': ['poubelle'], 'positive_keywords': []}"
1166,143100674559848448,Miss pays de loire me fait penser à Segolene Royal ! Miss France #MissFrance2012 #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1167,143100682285752320,Aucune miss n'arrive à la cheville de Malika Ménard #MissFrance,"{'topics': [{'name': 'Malika Ménard', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['cheville']}"
1168,143100685347594241,J'ai kiffé comme Jean-Pierre Foucault a poussé la miss :) #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1169,143100689399287808,Pourquoi doit-on voter pour Lorie? Pour voir  plus souvent ses nichons à la télé! #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1170,143100715580137472,Les cheveux de Miss Alsace sont... :/ #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1171,143100718633582592,#MissFrance Alsace c'est out!!!!,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1172,143100725680017408,"Miss Alsace, même pas une vrai rousse ! #missfrance","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1173,143100743895891970,Miss Alsace ou pa en sa ! ;) #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1174,143100748375408641,Miss Alsace ne sait pas parler !  #MissFrance,"{'topics': [{'name': 'Miss Alsace', 'opinion': 'negative'}], 'negative_keywords': ['parler'], 'positive_keywords': []}"
1175,143100751567261696,Miss Alsace ne sait pas parler #MissFrance,"{'topics': [{'name': 'Miss Alsace', 'opinion': 'negative'}], 'negative_keywords': ['parler'], 'positive_keywords': []}"
1176,143100751814725633,Miss Alsace a d beugue hyn #TF1.,"{'topics': [{'name': 'Miss Alsace', 'opinion': 'negative'}], 'negative_keywords': ['beugue'], 'positive_keywords': []}"
1177,143100754264207360,ah non. miss alsace. elle ne sait meme pas parler. la bouche trop pleine.. #missFrance.,"{'topics': [{'name': 'miss alsace', 'opinion': 'negative'}], 'negative_keywords': ['parler'], 'positive_keywords': []}"
1178,143100765718851585,Miss Alsace tu me fatigues!!! VAS LABAS!!!!! #TF1,"{'topics': [{'name': 'Miss Alsace', 'opinion': 'negative'}], 'negative_keywords': ['fatigues'], 'positive_keywords': []}"
1179,143100769275621376,Ou Miss Alsace ...... #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1180,143100770466791424,Une ROUSSE #MissFrance enfin Allez Miss Alsace,"{'topics': [{'name': 'Miss Alsace', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['allez']}"
1181,143100773788696577,"""behiculer"" tout a fait Miss Alsace #MissFrance","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1182,143100775235723264,"Miss Alsace ! #jadore ! Elle veut ""développer une dynamique"" ... Très bien ! #MissFrance","{'topics': [{'name': 'Miss Alsace', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['jadore']}"
1183,143100789878046722,"Eh bah moi + tard je fonderai une élection #missfrance avec des filles rondes, parce qu'un sac d'os pointus, c'est PAS beau !","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1184,143100794625982464,Elle est vraiment cute Miss Alsace... Mais faut luyi dire qu'elle ne servira à rien hein. #MissFrance,"{'topics': [{'name': 'Miss Alsace', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['cute']}"
1185,143100807565422593,w0of! Miss Alsace joue ds le Mentalist ? #MissFrance  non ah bon ....,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1186,143100816805466112,J'aurai kiffé tester Miss France n'empêche... QUI ME DONNE 25 CM ? :) #MissFrance,"{'topics': [{'name': 'tester Miss France', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['kiffé']}"
1187,143100824040648704,Hoooo Miss Alsace tu chie dans la colle la ! Merde ! Reprends toi !! #MissFrance,"{'topics': [{'name': 'Miss Alsace', 'opinion': 'negative'}], 'negative_keywords': ['colle'], 'positive_keywords': []}"
1188,143100829841371137,"en tout cas moi jpréfère Miss Alsace. malheureusement, elle a bégayé... #missfrance","{'topics': [{'name': 'Miss Alsace', 'opinion': 'positive'}, {'name': 'Miss Alsace', 'opinion': 'negative'}], 'negative_keywords': ['bégayé'], 'positive_keywords': ['jpréfère']}"
1189,143100838058012672,Miss Pays de Loire a parlé de hacker ou... ? #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1190,143100839194656769,Miss Alsace pourrait proposer un portage de plateau repas à Alain Delon quand même #missfrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1191,143100844752109568,"Non Miss Alsace, tu ne seras pas Miss France. #MissFrance","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1192,143100844794056704,Le patron qui vient s'implanter en #Alsace gagne un diner gastronomique et une photo de #missAlsace #fb #MissFrance www.adira.com,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1193,143100845616152577,Miss Alsace est belle. Mais elle est rousse. #MissFrance,"{'topics': [{'name': 'Miss Alsace', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['belle']}"
1194,143100849542017024,On dirait Caroline!!! (une fleur de ma classe) miss Alsace #missfrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1195,143100857473433600,"Miss Alsace n'a pas l'habitude de dire véhiculer... même si les mots en ""culer"" lui sont familiers... #MissFrance","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1196,143100861810348032,#missAlsace est émue et puis voilà  #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1197,143100862183653377,miss alsace s'était mignon #missfrance,"{'topics': [{'name': 'miss alsace', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['mignon']}"
1198,143100867111960576,"Miss Alsace était un peu HS là, j'ai ri #missfrance","{'topics': [{'name': 'Miss Alsace', 'opinion': 'negative'}], 'negative_keywords': ['hs'], 'positive_keywords': []}"
1199,143100869574008832,Elles ont l'aire un peu debile les miss à sourire comme sa #TF1,"{'topics': [{'name': 'les miss', 'opinion': 'negative'}], 'negative_keywords': ['debile'], 'positive_keywords': []}"
1200,143100874351312896,"Miss Alsace sponsor de la ""marque Alsace"" ;-) @vfroehlicher #missfrance","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1201,143100874523287553,des cours d'articulation pour Miss Alsace c'est possible ? Vite ! #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1202,143100878746947584,"Miss Alsace : être Miss France pour faire de l'associatif, tout à fait logique ! le parcours normal ! #missfrance","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1203,143100886737100800,Miss Alsace #missfrance trop mignonne. On dirait qu'elle boit du lait,"{'topics': [{'name': 'Miss Alsace', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['mignonne']}"
1204,143100890029625344,"Miss Alsace nous fait son programme politique, elle n'est pas dans la bonne élection ! #MissFrance","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1205,143100893745786880,"Elle aurait pu se planter mieux sur le mot ""véhiculer"" la miss Alsace... #MissFrance","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1206,143100898590203904,Que l'on fasse taire Miss Alsace !! Soit belle et tais toi !!! #missfrance,"{'topics': [{'name': 'Miss Alsace', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['belle']}"
1207,143100908396490753,Miss Alsace raconte un peu trop sa vie! #MissFrance #TF1,"{'topics': [{'name': 'Miss Alsace', 'opinion': 'negative'}], 'negative_keywords': ['vie'], 'positive_keywords': []}"
1208,143100921415606272,Non bah je ne l'aime pas Miss Reunion! #MissFrance,"{'topics': [{'name': 'Miss Reunion', 'opinion': 'negative'}], 'negative_keywords': ['pas aime'], 'positive_keywords': ['aime']}"
1209,143100922464174080,Je suis amoureux de miss Alsace #missfrance,"{'topics': [{'name': 'miss Alsace', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['amoureux']}"
1210,143100929531580416,Elle est pas belle miss reunion ! #MissFrance,"{'topics': [{'name': 'miss reunion', 'opinion': 'negative'}], 'negative_keywords': ['pas belle'], 'positive_keywords': ['belle']}"
1211,143100936942915584,Elle est bien cette petite Miss Réunion #MissFrance,"{'topics': [{'name': 'Miss Réunion', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['bien']}"
1212,143100938272505857,Elle s arrête pas la mis Alsace ! Allez on en a marre #MissFrance,"{'topics': [{'name': 'Alsace', 'opinion': 'negative'}], 'negative_keywords': ['marre'], 'positive_keywords': []}"
1213,143100946082316288,Non en fait j'aime pas Réunion! #MissFrance,"{'topics': [{'name': 'Réunion', 'opinion': 'negative'}], 'negative_keywords': ['pas aime'], 'positive_keywords': ['aime']}"
1214,143100947357384704,Miss Alsace ou la Miss qui sait pas pourquoi elle veut être élu Miss France #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1215,143100947994906624,Miss Alsace : Et pis voilà. #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1216,143100948665999360,"J'ai zappé 2 secondes sur #MissFrance, je suis tombée sur Miss Alsace #VisionD'Horreur","{'topics': [{'name': 'Miss Alsace', 'opinion': 'negative'}], 'negative_keywords': ['visiondhorreur'], 'positive_keywords': []}"
1217,143100949345484801,Miss Alsace ne sait pas quoi dire Next ... #missfrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1218,143100954558992384,"Miss Alsace : ""V-I-CUL-LAIT"". #ValerieBegueGate #MissFrance","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1219,143100962041638912,"Miss Réunion connaît le mot ""outre-mer"", je crois qu'on a au moins compris ça. #missfrance","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1220,143100966374346753,miss réunion est cheum! #missfrance,"{'topics': [{'name': 'miss réunion', 'opinion': 'negative'}], 'negative_keywords': ['cheum'], 'positive_keywords': []}"
1221,143100970472181760,"Putain je viens tout juste de me brancher sur TF1, mais... Miss Réunion est obèse non ? oO","{'topics': [{'name': 'Miss Réunion', 'opinion': 'negative'}], 'negative_keywords': ['obèse'], 'positive_keywords': []}"
1222,143100972330258432,"Miss Alsace : #Sarko sort de ce corps, on t'a reconnu batard !  #missfrance","{'topics': [{'name': 'Miss Alsace', 'opinion': 'negative'}], 'negative_keywords': ['batard'], 'positive_keywords': []}"
1223,143100980140064768,ma préférée des 5 miss Alsace #missfrance,"{'topics': [{'name': 'miss Alsace', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['préférée']}"
1224,143100981134102530,miss Réunion n'est vraiment pas poss' ! #missfrance,"{'topics': [{'name': 'miss Réunion', 'opinion': 'negative'}], 'negative_keywords': ['poss'], 'positive_keywords': []}"
1225,143100983604555776,Miss Réunion elle a d'la tchatche #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1226,143100985873661952,Oula Réunion de plus près c'est pas ça finalement #MissFrance,"{'topics': [{'name': 'Réunion', 'opinion': 'negative'}], 'negative_keywords': ['ça'], 'positive_keywords': []}"
1227,143100997584162816,"Miss Réunion, pas mal aussi #MissFrance","{'topics': [{'name': 'Miss Réunion', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['mal']}"
1228,143101000469843970,c'est quel numéro pour @Sofia_Essaidi ? :) #missFrance #Sofia Essaidi,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
1229,143101002915131392,"Miss Pays de Loire, sosie officiel de Ségolène Royal #MissFrance","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
